rr,pr,qs,qt,st,r/s,heartrate,output
859.4059405940592,133.6633663366336,56.43564356435643,205.9405940594059,100.0,-3.515013739340267,69.81566820276498,0
1037.128712871287,164.6039603960396,64.35643564356437,240.0990099009901,96.8096809680968,-3.435636058029544,57.85202863961815,0
890.0990099009902,133.6633663366337,90.0990099009901,233.6633663366337,173.2673267326733,-3.120478675477089,67.40823136818688,0
1157.001414427157,189.5332390381895,55.16265912305516,188.1188118811881,111.7397454031118,-4.222923362943956,51.85819070904645,1
795.6795679567956,177.3177317731774,70.20702070207021,287.1287128712871,185.4185418541853,-2.600873619704653,75.40723981900452,1
925.1925192519252,148.5148514851484,58.30583058305831,222.2222222222222,110.01100110011,-4.92216107498735,64.85136741973841,1
796.039603960396,166.3366336633662,141.3141314131413,278.2178217821782,145.5445544554456,-4.676293264027501,75.3731343283582,1
804.6804680468048,154.8154815481548,56.70567056705671,345.6345634563455,153.4653465346535,0.5011103949392408,74.56375838926174,1
683.993399339934,137.7887788778878,127.1896420411272,262.3762376237624,117.9867986798679,-3.857391582788306,87.7201447527141,1
840.5940594059405,140.5940594059406,89.10891089108911,238.6138613861386,127.7227722772277,-3.876804816408326,71.37809187279152,1
636.4922206506365,181.0466760961811,67.18528995756718,190.2404526166902,193.0693069306931,-2.699875923621379,94.26666666666668,1
1085.39603960396,77.97029702970295,87.87128712871286,324.2574257425743,89.10891089108907,-4.26346503523961,55.2793614595211,1
869.3069306930695,196.0396039603961,62.37623762376238,221.7821782178218,135.6435643564355,-6.107633288628588,69.02050113895216,1
1280.528052805281,85.8085808580858,82.50825082508251,392.7392739273928,168.3168316831683,-2.83067914465438,46.85567010309278,1
747.5247524752476,144.3894389438944,104.7854785478548,220.2970297029703,116.3366336633663,-3.180769762642428,80.26490066225165,1
1037.128712871287,175.7425742574257,51.98019801980198,217.8217821782179,87.87128712871284,-4.34209954647755,57.85202863961815,1
638.6138613861385,143.5643564356438,53.74823196605374,206.5063649222066,106.7892503536069,-4.401081447088943,93.95348837209302,1
887.7887788778879,171.6171617161716,96.8096809680968,237.6237623762376,92.40924092409234,-3.636426812293327,67.58364312267658,1
709.5709570957096,226.0726072607266,113.036303630363,151.8151815181518,96.53465346534657,-3.806418554365464,84.55813953488372,1
969.0594059405942,179.4554455445544,154.015401540154,225.2475247524752,101.4851485148514,-2.427549644259837,61.91570881226054,1
959.158415841584,158.4158415841583,170.5170517051705,356.4356435643564,172.7172717271728,-3.15722862916089,62.55483870967743,1
818.8118811881188,150.4950495049503,73.26732673267327,271.2871287128713,114.8514851485148,-5.866348293278401,73.27690447400242,1
900.990099009901,136.6336633663365,87.12871287128712,240.5940594059406,137.6237623762375,-4.541569881435703,66.5934065934066,1
1025.990099009901,96.5346534653465,110.1485148514851,339.1089108910892,89.10891089108908,-7.329006372516333,58.48009650180941,1
889.1089108910892,151.4851485148514,84.15841584158416,219.8019801980198,127.7227722772277,-4.629334452657382,67.48329621380846,1
987.898789878988,161.7161716171616,61.6061606160616,237.6237623762376,117.7117711771177,-3.749587277035236,60.73496659242761,1
697.1947194719472,171.6171617161718,76.73267326732672,329.2079207920792,93.23432343234327,-2.995480692439485,86.05917159763314,1
693.8943894389439,150.1650165016503,56.93069306930693,198.019801980198,61.88118811881188,-4.717485075655189,86.46848989298454,1
546.5346534653467,165.6765676567657,59.40594059405941,273.2673267326733,203.3003300330033,-2.85485213198558,109.7826086956521,1
745.8745874587459,155.9405940594061,75.08250825082509,353.9603960396039,68.48184818481846,-3.449641858478064,80.44247787610617,1
991.3366336633665,211.6336633663367,50.74257425742574,214.1089108910891,124.4695898161245,-2.454478780009485,60.52434456928839,1
755.1755175517552,80.10801080108008,68.4068406840684,387.9387938793879,231.3231323132315,-6.800542280128507,79.45172824791418,1
926.2926292629262,170.5170517051704,88.008800880088,300.3300330033003,195.8195819581958,-4.27681831851513,64.77434679334918,1
563.6963696369637,138.6138613861383,71.28712871287128,319.4719471947194,112.2112211221123,-4.792753692769894,106.440281030445,1
1065.594059405941,155.940594059406,70.54455445544556,305.6930693069307,97.77227722772275,-3.427055356071481,56.30662020905923,1
1013.613861386139,204.2079207920792,63.11881188118813,227.7227722772277,185.6435643564354,-6.081387160117001,59.1941391941392,1
635.0777934936351,160.5374823196609,89.81612446958982,263.0834512022631,164.7807637906648,-4.072500633009035,94.47661469933183,1
899.8899889989,110.01100110011,70.40704070407043,281.6281628162816,187.0187018701869,-5.060282829305391,66.67481662591686,1
889.9889988998899,124.3124312431242,59.4059405940594,215.6215621562156,259.6259625962599,-3.990385074272806,67.41656365883807,1
1087.694483734088,145.6859971711456,87.6944837340877,304.1018387553041,168.3168316831683,-6.247709451018694,55.16254876462938,1
1118.811881188119,188.1188118811881,61.05610561056107,231.023102310231,161.7161716171618,-3.638788889381738,53.6283185840708,1
727.2727272727271,151.2151215121512,71.10711071107112,263.7263726372638,111.3861386138613,-4.466231708800073,82.50000000000001,1
850.4950495049504,184.1584158415841,134.6534653465347,213.8613861386139,145.5445544554455,-2.747977254196353,70.54714784633295,1
690.7844630616909,88.34729626808826,80.73115003808074,192.6884996191927,220.1066260472201,-3.163937322296459,86.85777287761852,1
819.081908190819,132.3132313231323,80.10801080108011,147.6147614761476,83.70837083708366,-3.868947349888482,73.25274725274726,1
896.5896589658967,178.2178217821782,55.00550055005501,234.3234323432343,142.5742574257427,-4.615129138627988,66.920245398773,1
988.861386138614,134.9009900990099,59.40594059405941,212.8712871287129,174.5049504950495,-4.676472327685963,60.67584480600751,1
820.7920792079207,149.5049504950496,63.36633663366337,200.0,115.2115211521152,-2.975370054504019,73.10012062726177,1
908.6908690869088,160.6160616061606,67.1067106710671,255.2255225522552,121.012101210121,-2.975767024667313,66.02905569007264,1
1043.847241867044,90.52333804809052,194.3069306930693,316.8316831683168,110.3253182461103,-5.212779202581488,57.47967479674796,1
1028.288543140028,100.4243281471004,198.019801980198,390.3818953323903,151.3437057991513,-2.262976931142822,58.3493810178817,1
1196.369636963697,130.3630363036303,222.0650636492221,239.2739273927393,123.7623762376237,-3.561217561540942,50.15172413793103,1
1033.415841584158,108.9108910891089,105.1980198019802,324.2574257425742,73.01980198019801,-3.736121417117297,58.05988023952096,1
704.6204620462046,190.5940594059405,73.43234323432344,256.6006600660066,100.5331302361005,-3.493719050912189,85.15222482435598,1
506.6977285963891,150.2620850320328,89.1089108910891,137.4490390215492,137.1994342291372,-4.972928768984798,118.4137931034483,1
756.6006600660066,154.2904290429044,79.20792079207921,232.6732673267327,99.83498349834991,-3.441402791515773,79.3020719738277,1
784.8784878487849,155.7155715571556,63.90639063906391,273.6273627362737,213.3213321332136,-6.036263899187341,76.44495412844037,1
669.4592536176696,153.8461538461542,68.54531607006855,216.2985529322163,191.926884996192,-5.032650580386847,89.62457337883957,1
637.4714394516375,66.2604722010663,125.1768033946252,319.1165270373191,91.39375476009134,-2.45544366609498,94.12186379928312,1
556.4356435643565,170.2970297029706,82.50825082508253,317.4917491749175,200.6600660066007,-6.153549328169326,107.8291814946619,1
886.1386138613859,142.5742574257426,81.1881188118812,218.8118811881188,141.5841584158414,-3.508201518295931,67.70949720670392,1
758.2508250825084,196.3696369636962,48.67986798679868,234.3234323432343,250.0000000000001,-5.386377817087001,79.12948857453752,1
922.9922992299228,137.5137513751375,64.9064906490649,237.6237623762376,129.8129812981298,-3.240494702820524,65.00595947556614,1
891.089108910891,170.5170517051705,59.4059405940594,347.6347634763476,163.9163916391639,-6.583903159690726,67.33333333333334,1
983.4983498349836,172.7172717271728,60.50605060506051,281.6281628162816,84.15841584158414,-2.805447855346735,61.00671140939598,1
929.5929592959296,84.7084708470847,83.60836083608362,306.930693069307,202.4202420242024,-4.947163263299983,64.54437869822485,1
787.5787578757877,131.4131413141315,67.50675067506751,311.4311431143115,106.2106210621062,-4.95061519641664,76.18285714285713,1
813.6813681368137,194.4194419441943,88.20882088208819,298.8298829882988,206.1206120612063,-3.159432087162432,73.73893805309734,1
822.6822682268227,155.7155715571557,78.3078307830783,135.9135913591359,109.8109810981099,-3.169785565754645,72.93216630196937,1
843.5643564356436,147.5247524752475,91.08910891089108,185.1485148514851,258.4158415841584,-5.155301227853817,71.12676056338027,1
647.8076379066478,131.5417256011315,84.15841584158416,172.5601131541726,129.4200848656294,-2.806936339758223,92.62008733624457,1
630.1272984441302,123.7623762376239,69.3069306930693,243.2814710042433,143.5643564356437,-2.228771706660058,95.2188552188552,1
839.6039603960396,113.8613861386138,79.2079207920792,196.039603960396,165.2475247524752,-3.254581036365494,71.4622641509434,1
867.3267326732673,181.1881188118811,88.11881188118811,283.1683168316832,195.0495049504952,-4.815369606255375,69.17808219178082,1
608.2036775106083,137.906647807638,62.94200848656293,268.7411598302687,176.0961810466762,-4.39837283676329,98.65116279069768,1
1206.270627062706,130.3630363036303,256.011315417256,285.4785478547855,122.1122112211221,-4.728442176172256,49.74008207934337,1
863.3663366336634,152.4752475247523,71.2871287128713,251.4851485148515,134.6534653465346,-3.919130504582291,69.4954128440367,1
831.6831683168317,155.4455445544554,76.23762376237624,236.6336633663366,147.5247524752475,-3.212099641560639,72.14285714285714,1
780.3780378037802,166.5166516651665,65.70657065706571,255.6255625562556,158.4158415841584,-3.729154579795759,76.88581314878893,1
709.5709570957097,146.0396039603962,87.45874587458746,254.950495049505,129.5379537953796,-2.923733021123174,84.55813953488372,1
1019.80198019802,90.34653465346534,96.53465346534654,425.7425742574256,126.2376237623762,-2.644227672132005,58.83495145631068,1
811.8811881188119,155.4455445544553,61.38613861386138,290.0990099009902,224.7524752475248,-3.813031883093881,73.90243902439025,1
739.8739873987398,160.2160216021602,63.90639063906392,214.2214221422142,81.90819081908187,-3.964970373980154,81.09489051094891,1
754.2754275427542,163.8163816381638,57.60576057605761,156.6156615661566,149.4149414941494,-3.230149263877568,79.54653937947495,1
756.9756975697569,108.9108910891089,91.8091809180918,240.3240324032404,172.8172817281729,-3.005137406447372,79.2627824019025,1
1001.237623762376,180.6930693069309,86.63366336633663,227.7227722772277,111.7397454031118,-3.788059550870642,59.92583436341162,1
958.1958195819584,182.6182618261826,50.60506050605061,158.4158415841584,141.9141914191418,-5.794260080513956,62.61768082663606,1
628.7128712871288,154.8797736916551,86.28005657708627,647.3724295506473,140.0282885431402,-2.6712595752448,95.43307086614172,1
690.5940594059406,107.2607260726072,82.5082508250825,198.8448844884489,99.83498349834991,-3.392603498746357,86.88172043010753,1
893.2893289328932,169.4169416941694,58.30583058305831,227.7227722772277,116.6116611661166,-5.41872315890101,67.16748768472905,1
556.5770862800566,103.2531824611032,137.2937293729373,272.2772277227722,101.1315417256011,-2.982092993850366,107.8017789072427,1
767.7767776777678,125.112511251125,82.80828082808281,287.1287128712871,112.5112511251125,-2.641041817076376,78.147713950762,1
777.6777677767776,101.7101710171017,97.2097209720972,322.2322232223223,196.2196219621963,-3.7466134443066,77.15277777777779,1
983.9108910891088,163.3663366336634,92.82178217821782,329.2079207920792,167.079207920792,-4.122629970177171,60.9811320754717,1
920.7920792079208,108.9108910891088,81.4081408140814,240.9240924092409,157.3157315731572,-3.834561032678637,65.16129032258064,1
873.4873487348735,117.7117711771177,173.2673267326732,269.5269526952695,156.4356435643565,-4.528606767729885,68.69017632241813,1
785.7785778577858,192.6192619261925,93.6093609360936,333.033303330333,80.10801080108008,-3.567814545066907,76.3573883161512,1
747.0747074707471,144.9144914491449,67.50675067506751,254.7254725472548,195.3195319531955,-3.851520122011927,80.3132530120482,1
852.4752475247526,171.2871287128714,59.4059405940594,266.3366336633663,213.861386138614,-5.411951014806298,70.38327526132403,1
572.2772277227722,89.10891089108918,85.80858085808582,279.8679867986799,134.6534653465349,-2.630125297670557,104.8442906574394,1
847.5247524752476,149.5049504950495,83.16831683168317,243.5643564356436,97.5954738330976,-3.822420224515785,70.7943925233645,1
885.1485148514852,130.6930693069307,83.16831683168317,172.2772277227723,126.7326732673266,-2.671884078704539,67.78523489932886,1
1188.118811881188,74.25742574257426,256.011315417256,349.8349834983499,113.8613861386139,-4.518801915189086,50.5,1
990.0990099009902,128.7128712871287,74.25742574257426,268.5643564356435,99.009900990099,-4.574289848306688,60.59999999999999,1
836.6336633663366,151.4851485148513,86.13861386138612,293.0693069306931,155.4455445544555,-3.063527029931431,71.71597633136095,1
883.3883388338833,137.5137513751376,71.5071507150715,249.7249724972497,88.00880088008792,-3.427828677588846,67.92029887920297,1
900.9900990099012,107.920792079208,89.1089108910891,266.3366336633663,182.1782178217822,-4.646108154930864,66.5934065934066,1
869.3069306930693,124.7524752475247,76.23762376237623,248.5148514851485,81.18811881188118,-2.923654655124548,69.02050113895216,1
1029.70297029703,113.8613861386139,80.44554455445544,386.1386138613861,159.6534653465346,-5.583968084423358,58.26923076923076,1
609.6181046676095,189.5332390381893,89.1089108910891,231.966053748232,117.3974540311173,-1.993130742855228,98.42227378190258,1
528.8293535235878,165.4047757716948,90.27373325567852,566.3366336633662,91.58415841584151,-2.818344879861795,113.4581497797357,1
1035.891089108911,136.1386138613861,86.63366336633663,440.5940594059406,96.80968096809684,-3.093127547784627,57.92114695340501,1
441.0891089108911,109.5297029702971,91.0891089108911,380.8969132207338,102.9702970297031,-3.073503047442004,136.026936026936,1
662.6047220106625,194.2117288651939,76.16146230007615,237.6237623762376,150.6364922206507,-6.968669208944198,90.55172413793102,1
900.990099009901,151.8151815181517,147.5247524752475,246.4246424642465,102.3102310231022,-3.630925128738138,66.5934065934066,1
869.3069306930693,111.8811881188119,84.15841584158416,261.3861386138614,145.2145214521452,-5.698751349911904,69.02050113895217,1
529.994175888177,162.4927198602215,87.94408852649971,260.5198019801981,107.4964639321076,-3.01111587289921,113.2087912087912,1
1018.387553041018,206.5063649222065,231.4356435643564,280.0565770862801,82.03677510608205,-4.208329524002113,58.91666666666666,1
1108.910891089109,145.6859971711457,77.7934936350778,329.5615275813296,112.2112211221122,-3.933874925609723,54.10714285714286,1
955.4455445544554,174.5049504950495,85.39603960396039,361.3861386138614,87.8712871287129,-4.57221801973432,62.7979274611399,1
513.6866627839254,129.295282469423,80.95515433896331,379.5379537953796,142.464246424643,-5.076158211906677,116.8027210884354,1
840.5940594059406,139.6039603960395,83.16831683168316,361.3861386138614,124.7524752475248,-5.239277290630704,71.37809187279152,1
656.5118050266566,127.189642041127,76.16146230007618,246.001523229246,138.6138613861386,-3.747719391706471,91.3921113689095,1
703.7953795379539,122.1122112211221,81.68316831683168,222.7722772277228,135.3135313531353,-2.852345822978787,85.25205158264946,1
893.2893289328933,133.1133113311332,89.10891089108911,239.8239823982398,92.40924092409244,-3.201066607132301,67.16748768472905,1
744.2244224422442,101.4851485148515,100.6600660066007,316.006600660066,104.7854785478548,-2.487450899151966,80.62084257206209,1
735.3735373537354,132.3132313231322,85.50855085508552,236.7236723672367,130.5130513051306,-2.462181132503443,81.59118727050183,1
862.3762376237624,139.6039603960396,92.07920792079209,285.1485148514851,232.6732673267328,-4.935548663627312,69.5752009184845,1
570.2970297029702,147.8547854785479,55.44554455445544,162.3762376237624,119.4719471947195,0.3264629580245308,105.2083333333333,1
756.6006600660066,141.914191419142,82.5082508250825,254.1254125412541,165.016501650165,-3.765393023180287,79.3020719738277,1
783.9783978397841,166.5166516651666,83.70837083708369,270.927092709271,159.3159315931594,-2.536884106682517,76.53272101033295,1
667.1744097486672,137.852246763138,83.77760853008378,309.2155369383092,206.3975628332066,-4.113450375170416,89.93150684931506,1
645.087585681645,131.7593297791316,84.53922315308454,236.8621477532369,141.6603198781418,-3.786164035053652,93.01062573789848,1
1028.288543140028,106.0820367751061,83.45120226308346,492.2206506364922,181.5181518151815,-4.208967663743068,58.3493810178817,1
920.7920792079208,135.3135313531353,75.90759075907592,243.1243124312431,114.4114411441144,-3.201895346843503,65.16129032258064,1
904.2904290429044,176.0176017601761,86.90869086908691,258.5258525852585,159.5159515951595,-5.253827600391504,66.35036496350365,1
718.6468646864687,174.9174917491749,89.10891089108911,240.924092409241,145.2145214521453,-3.313058753245438,83.4902411021814,1
1106.082036775106,241.8670438472419,55.16265912305516,312.5884016973126,173.974540311174,-4.409281118801641,54.2455242966752,1
747.974797479748,118.8118811881187,90.9090909090909,194.4194419441945,214.2214221422142,-5.419515028812564,80.21660649819495,1
677.0753998476771,176.6945925361768,60.16755521706018,212.4904798172124,85.30083777608534,-3.00047470345285,88.61642294713161,1
951.5951595159518,105.6105610561056,90.2090209020902,332.2332233223322,163.9163916391638,-3.26270483207183,63.05202312138729,1
826.2826282628263,154.8154815481547,81.00810081008102,158.4158415841584,160.3960396039604,-4.37075181374639,72.61437908496733,1
1046.676096181047,138.6138613861386,191.8316831683168,181.0466760961811,127.2984441301273,-4.813409156914954,57.32432432432432,1
866.8866886688669,171.6171617161717,167.3267326732673,224.4224422442244,132.0132013201321,-3.459631331203761,69.21319796954313,1
740.09900990099,146.0396039603962,76.73267326732672,223.5973597359736,120.4620462046204,-4.599868951358734,81.07023411371239,1
776.7776777677768,192.6192619261923,54.005400540054,197.1197119711971,161.3861386138614,-4.980679439599339,77.24217844727696,1
677.0753998476771,129.4744859101294,66.26047220106626,177.4562071591774,152.6402640264027,-3.328926752645124,88.61642294713162,1
794.7794779477947,147.6147614761476,78.30783078307832,174.6174617461746,82.80828082808279,-2.741726436247198,75.49263873159684,1
862.4862486248626,174.9174917491748,174.2574257425742,239.8239823982398,89.10891089108907,-4.990539099412357,69.56632653061224,1
1048.267326732673,75.49504950495046,87.87128712871286,412.1287128712871,163.3663366336633,-3.615393645465578,57.23730814639905,1
830.6930693069305,140.5940594059406,115.8415841584158,227.7227722772277,120.7920792079208,-2.240121181472393,72.22884386174019,1
795.049504950495,177.2277227722771,159.3159315931593,332.6732673267327,144.5544554455445,-2.421594933798214,75.46699875466999,1
845.5445544554453,134.6534653465347,115.8415841584158,198.0198019801981,178.2178217821782,-3.198021519967662,70.96018735362998,1
726.0726072607262,180.6930693069306,86.63366336633663,179.042904290429,61.88118811881187,-5.342411370422452,82.63636363636365,1
671.7440974866719,162.9855293221633,66.26047220106626,328.2559025133282,191.9268849961919,-4.345039630298095,89.31972789115645,1
1094.766619519095,48.09052333804807,77.7934936350778,388.9674681753891,121.6407355021216,-7.682268132512252,54.80620155038761,1
602.5459688826026,132.2489391796325,116.6902404526167,171.1456859971711,88.4016973125884,-3.581163250200777,99.5774647887324,1
712.8712871287127,177.3927392739273,95.7095709570957,165.016501650165,94.88448844884488,-5.165584105267994,84.16666666666669,1
891.089108910891,177.1177117711771,173.2673267326732,168.3168316831683,112.2112211221123,-2.956868781945392,67.33333333333333,1
637.1994342291373,116.6902404526166,90.52333804809052,227.015558698727,124.4695898161245,-4.378280614732756,94.1620421753607,1
619.5190947666196,171.8528995756721,88.40169731258841,303.3946251768033,173.267326732673,-5.950350655862048,96.84931506849314,1
720.0720072007199,146.7146714671467,202.1452145214521,244.8244824482448,105.6105610561055,-3.367483083967584,83.32500000000002,1
654.988575780655,154.6077684691547,57.12109672505713,223.9146991622239,175.9329779131758,-7.943878977696691,91.6046511627907,1
844.5544554455446,129.7029702970297,85.14851485148515,285.1485148514852,174.2574257425742,-2.171418891322773,71.04337631887458,1
693.0693069306932,157.6542269611579,77.6846915460777,319.1165270373191,201.827875095202,-11.03851596854578,86.57142857142857,1
931.7931793179316,151.8151815181517,56.10561056105611,203.5203520352035,140.8140814081409,-4.390526025472323,64.39197166469894,1
612.4469589816124,152.758132956153,55.16265912305516,162.6591230551626,100.4243281471005,-4.540021696176163,97.96766743648962,1
911.991199119912,128.7128712871288,50.60506050605061,211.2211221122112,155.1155115511551,-5.367367833636443,65.79010856453559,1
622.3479490806225,117.3974540311172,-203.7953795379538,277.2277227722772,147.1004243281472,-4.370783315649327,96.40909090909088,1
618.1046676096182,187.4115983026874,74.25742574257426,252.4752475247525,84.15841584158423,-1.956753999836454,97.07093821510296,1
694.7194719471945,125.4125412541254,66.83168316831684,226.072607260726,131.1881188118811,-4.284876302952014,86.36579572446558,1
1053.217821782178,162.1287128712871,80.44554455445544,306.9306930693069,115.0990099009901,-4.482149638735973,56.96827262044653,1
1016.089108910891,91.5841584158416,89.1089108910891,435.6435643564357,123.7623762376238,-3.68407591685574,59.04993909866017,1
961.4961496149614,160.6160616061606,78.10781078107811,246.4246424642464,152.9152915291529,-4.749862365820108,62.40274599542334,1
736.6336633663366,176.2376237623762,235.8235823582358,311.881188118812,196.3696369636964,-3.740300980400501,81.45161290322581,1
988.861386138614,144.8019801980198,176.017601760176,346.5346534653465,251.2376237623764,-5.760849617244044,60.67584480600751,1
899.8899889988999,108.9108910891089,85.8085808580858,273.9273927392739,148.5148514851484,-2.546907677672579,66.67481662591688,1
817.2817281728173,150.3150315031502,71.1071107110711,310.5310531053105,225.9225922592261,-6.238401477217685,73.41409691629956,1
836.6336633663366,139.6039603960397,61.38613861386138,316.8316831683168,116.8316831683167,-4.84092684453173,71.71597633136095,1
691.4191419141913,161.716171617162,61.88118811881188,246.6996699669967,133.6633663366337,-4.112899098677066,86.7780429594272,1
686.9763899466869,71.59177456207159,63.21401370906323,319.1165270373191,103.5795887281036,-2.680477267511428,87.33924611973393,1
1089.108910891089,175.3889674681754,65.06364922206507,268.7411598302687,90.52333804809052,-5.665278640680994,55.09090909090909,1
782.1782178217821,148.5148514851485,101.980198019802,193.0693069306931,148.5148514851485,-3.728926216631517,76.70886075949367,1
740.7740774077407,154.8154815481548,78.30783078307832,163.8163816381638,180.9180918091809,-5.405284042798561,80.99635479951398,1
741.7491749174918,139.4389438943895,67.65676567656764,208.7458745874588,113.8613861386138,-2.810800987189316,80.88987764182424,1
681.6450875856816,166.6666666666666,92.15536938309216,214.013709063214,234.3234323432349,-3.841700412475363,88.02234636871509,1
1110.32531824611,117.3974540311174,77.7934936350778,438.4724186704385,210.7496463932108,-5.216424329816381,54.03821656050955,1
921.8921892189218,171.6171617161714,108.9108910891089,132.013201320132,168.3168316831682,-5.039943012166833,65.08353221957042,1
724.5724572457245,132.3132313231324,125.4125412541254,232.2232223222322,137.7137713771377,-4.514690016358855,82.80745341614907,1
577.970297029703,137.9950495049507,56.3118811881188,275.990099009901,233.0033003300329,-5.267950542112104,103.8115631691649,1
761.4761476147614,76.50765076507645,75.60756075607561,344.7344734473447,91.80918091809184,-2.382752427384538,78.79432624113475,1
567.6567656765676,139.2739273927396,58.74587458745874,307.5907590759077,228.9603960396045,-3.466451826395997,105.6976744186047,1
684.6915460776846,168.3168316831685,83.77760853008378,297.029702970297,151.5613099771516,-3.508396952812348,87.63070077864293,1
781.2781278127812,181.8181818181818,63.006300630063,250.2250225022503,98.10981098109812,-3.531166740806814,76.79723502304148,1
691.4191419141913,172.4422442244223,90.75907590759076,217.8217821782178,116.3366336633663,-3.028088202851804,86.77804295942722,1
625.884016973126,128.0056577086279,64.35643564356435,297.7369165487977,210.9672505712106,-3.365249369422837,95.864406779661,1
613.1541725601134,171.1456859971712,101.8387553041018,306.9306930693069,171.8528995756719,-2.669279023585516,97.8546712802768,1
585.4785478547855,144.5544554455452,61.38613861386138,269.9669966996699,88.44884488448861,-11.55955396094712,102.4802705749718,1
881.1881188118813,173.8173817381737,122.1122112211221,238.7238723872387,132.4257425742574,-3.749384210109125,68.08988764044945,1
452.3189161021366,126.072607260726,65.13809275664407,228.3415841584159,79.20792079207949,-3.633784763050579,132.6497695852535,1
612.5412541254125,145.2145214521457,50.82508250825082,192.0792079207921,147.1004243281472,-6.921309570336686,97.95258620689658,1
515.4338963308096,148.514851485149,66.3948747815958,251.6016307513104,100.7571345369832,-5.034664039729754,116.4067796610169,1
697.6389946686977,124.143183549124,106.6260472201066,310.7387661843108,224.6763137852248,-4.203947278379987,86.00436681222706,1
580.1980198019802,165.0165016501651,56.1056105610561,297.029702970297,97.02970297029702,-6.787159396463645,103.4129692832764,1
526.4997087944089,116.4822364589397,59.9883517763541,304.0186371578334,73.3838089691324,-5.193092097328831,113.9601769911504,1
525.990099009901,107.6732673267324,51.98019801980197,161.509900990099,84.44962143273162,-7.212175527982493,114.0705882352941,1
815.8415841584158,159.4059405940592,160.2160216021602,200.990099009901,109.9009900990099,-5.63518699785894,73.54368932038835,1
497.2497249724973,135.3135313531355,52.25522552255224,147.4147414741474,69.30693069306942,-4.382962005171933,120.6637168141593,1
778.5778577857785,144.9144914491449,77.40774077407741,187.2187218721872,89.10891089108908,-2.997501173255869,77.0635838150289,1
481.2981298129812,99.55995599559948,70.40704070407041,240.3740374037403,113.3113311331136,-4.573859433755302,124.6628571428572,1
649.6572734196496,147.7532368621477,137.8522467631379,225.4379284082254,69.30693069306925,-3.203092332888819,92.35638921453692,1
582.8382838283828,124.0924092409245,122.7722772277228,297.029702970297,75.24752475247533,-4.228629026229156,102.9445073612684,1
746.174617461746,168.3168316831684,90.00900090008999,318.6318631863186,119.7119711971199,-4.659329723621211,80.41013268998795,1
768.6768676867687,176.4176417641765,103.5103510351035,188.1188118811881,105.3105310531053,-2.884533604843522,78.05620608899298,1
586.1386138613859,131.3531353135314,83.16831683168317,244.2244224422442,109.5709570957094,-6.522345953816849,102.3648648648649,1
801.9801980198022,193.5193519351933,117.011701170117,149.4149414941494,80.10801080108006,-2.660223815056857,74.81481481481482,1
441.089108910891,100.0521104742053,78.21782178217822,5683.168316831683,43.68083867210239,-2.662891372166873,136.026936026936,1
470.0364773319437,111.5164147993746,90.1511203751954,200.6253256904637,58.88483585200626,-3.349961732802696,127.6496674057649,1
741.6741674167416,150.3150315031504,72.00720072007199,135.9135913591359,85.50855085508549,-2.864857028699992,80.89805825242719,1
698.4006092916984,136.3290175171365,67.02208682406702,176.6945925361767,54.83625285605475,-12.56706066044076,85.91057797164669,1
651.1805026656511,146.2300076161463,140.8987052551409,216.2985529322163,117.2886519421173,-5.684946386719115,92.14035087719296,1
765.0765076507652,160.2160216021602,68.4068406840684,175.5175517551755,180.9180918091809,-3.211306814373695,78.42352941176469,1
829.7029702970297,164.3564356435642,97.02970297029704,280.1980198019802,106.930693069307,-6.745967937547061,72.31503579952266,1
672.5057121096726,153.0845392231533,63.97562833206398,227.7227722772277,70.06854531607006,-6.051552923209512,89.21857304643262,1
506.1153174140944,120.5591147350025,49.50495049504949,160.1630751310425,72.13578500707214,-0.0913294728466055,118.5500575373993,1
727.7227722772277,131.1881188118813,133.6633663366337,212.8712871287129,96.53465346534652,-3.693505127446541,82.44897959183673,1
652.7037319116528,70.06854531607009,92.9169840060929,361.7669459253617,130.2361005331303,-7.366725504903345,91.92532088681446,1
987.6237623762376,142.3267326732673,92.82178217821782,262.3762376237624,113.8613861386139,-2.394270438199953,60.75187969924812,1
685.4531607006854,154.6077684691547,139.3754760091394,239.1469916222391,111.1957349581112,-2.105821916196834,87.53333333333333,1
900.990099009901,145.2145214521452,69.30693069306932,220.02200220022,75.90759075907587,-13.55496731186083,66.59340659340658,1
1049.504950495049,172.029702970297,79.20792079207922,247.5247524752475,133.6633663366337,-3.316116932277091,57.16981132075471,1
469.5153725898905,102.6576341844709,46.89942678478373,163.1057842626368,114.6430432516939,-8.217033968176601,127.7913429522753,1
1053.217821782178,148.5148514851485,84.15841584158416,152.2277227722772,180.4180418041805,-3.847777027178854,56.96827262044653,1
852.4752475247526,158.4158415841582,61.3861386138614,243.5643564356436,133.6633663366337,-6.602827820833292,70.38327526132403,1
741.7491749174918,162.5412541254126,68.48184818481847,223.5973597359736,215.3465346534657,-4.23758358606158,80.88987764182424,1
738.4488448844883,136.1386138613863,64.35643564356435,207.9207920792079,114.6864686468647,-5.749882959767493,81.25139664804472,1
786.1386138613861,179.2079207920792,132.3132313231323,346.5346534653466,135.013501350135,0.4465101367010073,76.32241813602015,1
754.1254125412543,150.990099009901,61.88118811881188,292.9042904290429,216.0216021602164,0.6266512031519343,79.56236323851203,1
